,Symbol,Name,Industry,IndustryCode
3366,TATT,TAT Technologies Ltd,"컴퓨터, 전화 및 가전제품",571060
3367,FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
3368,ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3369,CJJD,China Jo-Jo Drugstores Inc,식품 및 약품소매,543010
3370,HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
3371,CPIX,Cumberland Pharmaceuticals Inc,제약,562010
3372,WVVI,Willamette Valley Vineyards Inc,음료,541010
3373,ANDA,Andina Acquisition Corp III,기타 금융업,556010
3374,OXLCO,Oxford Lane Capital Corp PRF,다양한 금융서비스,555010
3375,VIRI,Virios Therapeutics LLC,생명과학 및 메디컬 리서치,562020
3376,ASTC,Astrotech Corp,우주항공 및 국방,521010
3377,RAND,Rand Capital Corp,투자은행 및 서비스,551020
3378,DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
3379,RIBT,RiceBran Technologies,식품 및 담배,541020
3380,CYTH,Cyclo Therapeutics Inc,제약,562010
3381,HSON,Hudson Global Inc,전문 및 상업 서비스,522030
3382,MBNKP,Medallion Bank PRF,은행,551010
3383,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
3384,OPNT,Opiant Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3385,SINT,SINTX Technologies Inc,헬스케어 장비 및 용품,561010
3386,LMRKP,Landmark Infrastructure Partners LP PRF,부동산 운영 관리,601010
3387,SELF,Global Self Storage Inc,주택 및 상업용 리츠,601020
3388,NTWK,NetSol Technologies Inc,소프트웨어 및 IT서비스,572010
3389,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3390,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
3391,GRCYU,Greencity Acquisition Corp,기타 금융업,556010
3392,CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
3393,LIXT,Lixte Biotechnology Holdings Inc,생명과학 및 메디컬 리서치,562020
3394,HOTH,Hoth Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3395,WAFU,Wah Fu Education Group Ltd,교육서비스,631010
3396,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3397,YVR,Liquid Media Group Ltd,소프트웨어 및 IT서비스,572010
3398,JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
3399,JAKK,JAKKS Pacific Inc,레저 상품,532050
3400,HGSH,China HGS Real Estate Inc,부동산 운영 관리,601010
3401,HVBC,HV Bancorp Inc,은행,551010
3402,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
3403,GURE,Gulf Resources Inc,화학,511010
3404,LIVE,Live Ventures Inc,기타 금융업,556010
3405,PRFX,PainReform Ltd,제약,562010
3406,CPTA,Capitala Finance Corp,다양한 금융서비스,555010
3407,CSSEP,Chicken Soup for The Soul Entertainment Inc PRF,미디어 및 출판,533020
3408,GFNCP,General Finance Corp PRF,전문 및 상업 서비스,522030
3409,PNBK,Patriot National Bancorp Inc,은행,551010
3410,SONN,Sonnet Biotherapeutics Holdings Inc,생명과학 및 메디컬 리서치,562020
3411,CDMOP,Avid Bioservices Inc Convertible Preference Shares Series E,제약,562010
3412,HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
3413,EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
3414,OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
3415,TLGT,Teligent Inc (NEW JERSEY),제약,562010
3416,PBLA,Panbela Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3417,INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
3418,PRPO,Precipio Inc,헬스케어 장비 및 용품,561010
3419,BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
3420,EVK,Ever-Glory International Group Inc,섬유 및 의류,532020
3421,EDTK,Skillful Craftsman Education Technology Ltd,비즈니스교육,631030
3422,VENAU,Venus Acquisition Corp,기타 금융업,556010
3423,ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3424,OTEL,Otelco Inc Class A,통신 서비스,574010
3425,CHFS,CHF Solutions Inc,헬스케어 장비 및 용품,561010
3426,UONE,Urban One Inc Class A,미디어 및 출판,533020
3427,LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
3428,SQBG,Sequential Brands Group Inc,전문품 상점,534030
3429,HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
3430,CNNB,Cincinnati Bancorp Inc,은행,551010
3431,PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
3432,PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
3433,GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
3434,SVVC,Firsthand Technology Value Fund Inc,다양한 금융서비스,555010
3435,TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
3436,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
3437,ADTX,ADiTx Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3438,IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
3439,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
3440,RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
3441,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
3442,VTSI,VirTra Inc,우주항공 및 국방,521010
3443,CNFR,Conifer Holdings Inc,보험,553010
3444,JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
3445,SFET,Safe-T Group Ltd ADR,소프트웨어 및 IT서비스,572010
3446,SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
3447,XELB,Xcel Brands Inc,미디어 및 출판,533020
3448,CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
3449,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
3450,BHTG,BioHiTech Global Inc,전문 및 상업 서비스,522030
3451,JMPNZ,JMP Group LLC PRF,투자은행 및 서비스,551020
3452,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
3453,RILYL,B. Riley Financial Inc ADR,투자은행 및 서비스,551020
3454,WISA,Summit Wireless Technologies Inc,반도체 및 반도체 장비,571010
3455,CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
3456,PHIO,Phio Pharmaceuticals Corp,생명과학 및 메디컬 리서치,562020
3457,PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3458,HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
3459,EYEG,EyeGate Pharmaceuticals Inc,제약,562010
3460,PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
3461,NEWA,Newater Technology Inc,전문 및 상업 서비스,522030
3462,RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
3463,GLBZ,Glen Burnie Bancorp,은행,551010
3464,AUTO,Autoweb Inc,미디어 및 출판,533020
3465,SGBX,SG Blocks Inc,주택건설,532030
3466,IMRN,Immuron Ltd ADR,제약,562010
3467,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
3468,AUUD,Auddia Inc,소프트웨어 및 IT서비스,572010
3469,KEQU,Kewaunee Scientific Corp,전문 및 상업 서비스,522030
3470,SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
3471,WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
3472,HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
3473,CETX,Cemtrex Inc,전문 및 상업 서비스,522030
3474,VLON,Vallon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3475,RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
3476,FFHL,Fuwei Films (Holdings) Co Ltd,용기 및 포장,513020
3477,SUMR,Summer Infant Inc,레저 상품,532050
3478,OSN,Ossen Innovation Co Ltd ADR,메탈&마이닝,512010
3479,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
3480,NVIV,InVivo Therapeutics Holdings Corp,헬스케어 장비 및 용품,561010
3481,SGRP,SPAR Group Inc,미디어 및 출판,533020
3482,SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
3483,VIVE,Viveve Medical Inc,헬스케어 장비 및 용품,561010
3484,EVOL,Evolving Systems Inc,소프트웨어 및 IT서비스,572010
3485,STAF,Staffing 360 Solutions Inc,전문 및 상업 서비스,522030
3486,NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
3487,LLIT,Lianluo Smart Ltd Class A,헬스케어 장비 및 용품,561010
3488,SXTC,China SXT Pharmaceuticals Inc,제약,562010
3489,WVFC,W V S Financial Corp,은행,551010
3490,VINO,Gaucho Group Holdings Inc,부동산 운영 관리,601010
3491,SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
3492,FRGAP,Franchise Group Inc PRF,"개인, 가정 용품 및 서비스",542010
3493,SPCB,Supercom Ltd,소프트웨어 및 IT서비스,572010
3494,MTEX,Mannatech Inc,식품 및 담배,541020
3495,THMO,Thermogenesis Holdings Inc,사무기기,571050
3496,FAMI,Farmmi Inc,식품 및 담배,541020
3497,SOHOB,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3498,HX,Xiaobai Maimai Inc ADR,은행,551010
3499,NSEC,National Security Group Inc,보험,553010
3500,IPDN,Professional Diversity Network  Inc.,소프트웨어 및 IT서비스,572010
3501,MINDP,Mind Technology Inc PRF,오일 및 가스 장비 및 서비스,501030
3502,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
3503,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
3504,PLIN,China Xiangtai Food Co Ltd,식품 및 담배,541020
3505,CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
3506,RELI,Reliance Global Group Inc,주택 및 상업용 리츠,601020
3507,VRME,VerifyMe Inc,소프트웨어 및 IT서비스,572010
3508,SOHOO,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3509,JVA,Coffee Holding Co Inc,식품 및 담배,541020
3510,ICON,Iconix Brand Group Inc,섬유 및 의류,532020
3511,MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
3512,GRIL,Muscle Maker Inc,호텔 및 엔터테인먼트,533010
3513,TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3514,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
3515,BANFP,BFC Capital Trust II PRF,은행,551010
3516,OBLN,Obalon Therapeutics Inc,헬스케어 장비 및 용품,561010
3517,BNSO,Bonso Electronics International Inc,"건설장비 및 대형차, 기차, 배",521020
3518,FORD,Forward Industries Inc,섬유 및 의류,532020
3519,PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
3520,MYT,Urban Tea Inc,식품 및 약품소매,543010
3521,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
3522,CYCCP,Cyclacel Pharmaceuticals Inc Convertible Preference Shares,생명과학 및 메디컬 리서치,562020
3523,CARV,Carver Bancorp Inc,은행,551010
3524,UNAM,Unico American Corp,보험,553010
3525,BKYI,BIO-Key International Inc,전자 장비 및 부품,571040
3526,INM,InMed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3527,AXAS,Abraxas Petroleum Corp,오일 및 가스,501020
3528,LEXX,Lexaria Bioscience Corp,제약,562010
3529,GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
3530,LEVLP,Level One Bancorp Inc ADR,은행,551010
3531,MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3532,JRJC,China Finance Online Co Ltd ADR,전문 및 상업 서비스,522030
3533,MNSBP,MainStreet Bancshares Inc ADR,은행,551010
3534,MTP,Midatech Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
3535,TTNP,Titan Pharmaceuticals Inc,제약,562010
3536,SNCA,Seneca Biopharma Inc,생명과학 및 메디컬 리서치,562020
3537,RBCN,Rubicon Technology Inc,반도체 및 반도체 장비,571010
3538,MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
3539,GBNY,Generations Bancorp NY Inc,은행,551010
3540,CYAN,Cyanotech Corp,제약,562010
3541,ARTL,Artelo Biosciences Inc,생명과학 및 메디컬 리서치,562020
3542,AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
3543,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
3544,NAOV,Nanovibronix Inc,헬스케어 장비 및 용품,561010
3545,CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
3546,ISNS,Image Sensing Systems Inc,"건설장비 및 대형차, 기차, 배",521020
3547,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
3548,CREG,China Recycling Energy Corp,전문 및 상업 서비스,522030
3549,GYRO,Gyrodyne LLC,부동산 운영 관리,601010
3550,SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
3551,FGF,FG Financial Group Inc,보험,553010
3552,XOMAP,XOMA Corp PRF,생명과학 및 메디컬 리서치,562020
3553,SOHON,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3554,SMIT,Schmitt Industries Inc,"건설장비 및 대형차, 기차, 배",521020
3555,CREX,Creative Realities Inc,소프트웨어 및 IT서비스,572010
3556,WHLRP,Wheeler Real Estate Investment Trust Inc Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
3557,VRPX,Virpax Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3558,SNES,Senestech Inc,생명과학 및 메디컬 리서치,562020
3559,BIMI,BOQI International Medical Inc,식품 및 약품소매,543010
3560,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3561,AIRTP,Air T Funding PRF,은행,551010
3562,MOSY,MoSys Inc,반도체 및 반도체 장비,571010
3563,OCCIP,OFS Credit Company Inc PRF,다양한 금융서비스,555010
3564,WORX,Scworx Corp,소프트웨어 및 IT서비스,572010
3565,BCTX,Briacell Therapeutics Corp,생명과학 및 메디컬 리서치,562020
3566,HUSN,Hudson Capital Inc.,투자은행 및 서비스,551020
3567,JAN,Janone Inc,전문품 상점,534030
3568,IKNX,Ikonics Corp,화학,511010
3569,LMFA,LM Funding America Inc,은행,551010
3570,PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
3571,BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
3572,MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
3573,ANY,Sphere 3D Corp,소프트웨어 및 IT서비스,572010
3574,BOSC,BOS Better Online Solutions Ltd,"건설장비 및 대형차, 기차, 배",521020
3575,AHPI,Allied Healthcare Products Inc,헬스케어 장비 및 용품,561010
3576,USEG,US Energy Corp,오일 및 가스,501020
3577,EDRY,EuroDry Ltd,화물 및 물류 서비스,524050
3578,XBIO,Xenetic Biosciences Inc,생명과학 및 메디컬 리서치,562020
3579,BLCM,Bellicum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3580,LEDS,SemiLEDs Corp,반도체 및 반도체 장비,571010
3581,EAST,Eastside Distilling Inc,음료,541010
3582,NTEC,Intec Pharma Ltd,생명과학 및 메디컬 리서치,562020
3583,FGFPP,FG Financial Group Inc PRF,보험,553010
3584,LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
3585,NVFY,Nova LifeStyle Inc,가정용품,532040
3586,XTLB,X T L Biopharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3587,TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
3588,ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
3589,DYNT,Dynatronics Corp,헬스케어 장비 및 용품,561010
3590,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
3591,MTSL,Mer Telemanagement Solutions Ltd,소프트웨어 및 IT서비스,572010
3592,STRR,Star Equity Holdings Inc,헬스케어 업체 및 서비스,561020
3593,CLWT,Euro Tech Holdings Company Ltd,전문 및 상업 서비스,522030
3594,OXBR,Oxbridge Re Holdings Ltd,보험,553010
3595,TYHT,Shineco Inc,제약,562010
3596,ARTW,Art's Way Manufacturing Co Inc,"건설장비 및 대형차, 기차, 배",521020
3597,BLIN,Bridgeline Digital Inc,소프트웨어 및 IT서비스,572010
3598,SNOA,Sonoma Pharmaceuticals Inc,제약,562010
3599,ASRVP,Ameriserv Capital Trust I PRF,은행,551010
3600,MYSZ,My Size Inc,소프트웨어 및 IT서비스,572010
3601,EFOI,Energy Focus Inc,주택건설,532030
3602,HIHO,Highway Holdings Ltd,메탈&마이닝,512010
3603,MDRR,Medalist Diversified Reit Inc,주택 및 상업용 리츠,601020
3604,APOP,Cellect Biotechnology Ltd ADR,생명과학 및 메디컬 리서치,562020
3605,NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
3606,CTIB,Yunhong CTI Ltd,용기 및 포장,513020
3607,OPHC,OptimumBank Holdings Inc,은행,551010
3608,WVVIP,Willamette Valley Vineyards Inc PRF,음료,541010
3609,AEHL,Antelope Enterprise Holdings Ltd,주택건설,532030
3610,MARPS,Marine Petroleum Trust Unit,오일 및 가스,501020
3611,ISIG,Insignia Systems Inc,미디어 및 출판,533020
3612,KBSF,KBS Fashion Group Ltd,섬유 및 의류,532020
3613,FATBP,FAT Brands Inc PRF,호텔 및 엔터테인먼트,533010
3614,WTFCP,Wintrust Financial Corp ADR,은행,551010
3615,CETXP,Cemtrex Inc PRF,전문 및 상업 서비스,522030
3616,STRRP,Star Equity Holdings Inc PRF,헬스케어 업체 및 서비스,561020
3617,MDRRP,Medalist Diversified Reit Inc PRF,주택 및 상업용 리츠,601020
3618,PXSAP,Pyxis Tankers Inc PRF,화물 및 물류 서비스,524050
3619,AGBAR,AGBA Acquisition Ltd Rights,기타 금융업,556010
3620,ALACR,Alberton Acquisition Corp Rights,기타 금융업,556010
3621,ANDAR,Andina Acquisition Corp III Rights,기타 금융업,556010
3622,BHFAL,Brighthouse Financial Inc PRF,보험,553010
3623,BRPAR,Big Rock Partners Acquisition Corp Rights,기타 금융업,556010
3624,BRLIR,Brilliant Acquisition Corp Rights,기타 금융업,556010
3625,COWNL,Cowen Inc PRF,투자은행 및 서비스,551020
3626,COWNZ,Cowen Inc PRF,투자은행 및 서비스,551020
3627,ESSCR,East Stone Acquisition Corp Rights,기타 금융업,556010
3628,GRNVR,Greenvision Acquisition Corp Rights,기타 금융업,556010
3629,RILYH,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
3630,RILYI,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
3631,RILYZ,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
3632,RILYG,B. Riley Financial Inc PRF,투자은행 및 서비스,551020
3633,SBLKZ,Star Bulk Carriers Corp PRF,화물 및 물류 서비스,524050
3634,WTREP,Watford Holdings Ltd PRF,보험,553010
3635,ZGYHR,Yunhong International Rights,기타 금융업,556010
3636,MAXNV,Maxeon Solar Technologies Ltd,재생에너지,502010
3637,SPWRV,SunPower Corp,재생에너지,502010
3638,MCACR,Mountain Crest Acquisition Corp,기타 금융업,556010
3639,SPEL,Spinal Elements Holdings Inc,헬스케어 장비 및 용품,561010
3640,MVNR,Mavenir Private Holdings II Ltd,소프트웨어 및 IT서비스,572010
3641,CMPX,"Compass Therapeutics, Inc.",생명과학 및 메디컬 리서치,562020
3642,ADOCR,Edoc Acquisition Corp,기타 금융업,556010
3643,BREZR,Breeze Holdings Acquisition Corp,기타 금융업,556010
3644,PFXNL,Phenixfin Corporation PRF,다양한 금융서비스,555010
3645,BENER,Benessere Capital Acquisition Corp,기타 금융업,556010
3646,VTAQR,Ventoux CCM Acquisition Corp,기타 금융업,556010
3647,MCADR,Mountain Crest Acquisition II Corp,기타 금융업,556010
3648,HCII,Hudson Executive Investment Corp II Class A,기타 금융업,556010
